n,x,y,val
27921,19.421426,-15.339276000000002,0
27922,19.395279000000002,-15.336535000000001,0
27923,19.374356,-15.333795,0
27924,19.35866,-15.331054,0
27925,19.366509,-15.328313,0
27926,19.390048999999998,-15.333795,0
27927,19.405739,-15.344756,0
27928,19.421426,-15.352977,0
27929,19.424039999999998,-15.352977,0
27930,19.431882,-15.372156,0
27931,19.43711,-15.391331,0
27932,19.444951,-15.410503,0
27933,19.442337,-15.410503,0
27934,19.444951,-15.410503,0
27935,19.444951,-15.410503,0
27936,19.444951,-15.410503,0
27937,19.463243,-15.410503,0
27938,19.484143,-15.407764000000002,0
27939,19.502426,-15.402287,0
27940,19.499814999999998,-15.391331,0
27941,19.50765,-15.377635,0
27942,19.515483,-15.377635,0
27943,19.53637,-15.383114,0
27944,19.546812,-15.388592000000001,0
27945,19.5703,-15.385853,0
27946,19.580737,-15.385853,0
27947,19.580737,-15.402287,0
27948,19.5703,-15.424195000000001,0
27949,19.559862,-15.446098000000001,0
27950,19.559862,-15.448835999999998,0
27951,19.572909,-15.429670999999999,0
27952,19.591173,-15.413241000000001,0
27953,19.606824,-15.405026000000001,0
27954,19.609432,-15.426932999999998,0
27955,19.617256,-15.448835999999998,0
27956,19.622471,-15.467997,0
27957,19.630294,-15.476207999999998,0
27958,19.635509,-15.481681,0
27959,19.640723,-15.484418,0
27960,19.640723,-15.489891,0
27961,19.632901999999998,-15.481681,0
27962,19.625079,-15.470734,0
27963,19.601607,-15.462523000000001,0
27964,19.580737,-15.46526,0
27965,19.575519,-15.470734,0
27966,19.591173,-15.473471,0
27967,19.604215,-15.476207999999998,0
27968,19.606824,-15.478944,0
27969,19.609432,-15.481681,0
27970,19.604215,-15.489891,0
27971,19.598998,-15.495364000000002,0
27972,19.609432,-15.503572,0
27973,19.622471,-15.509044,0
27974,19.635509,-15.509044,0
27975,19.627686999999998,-15.509044,0
27976,19.617256,-15.495364000000002,0
27977,19.609432,-15.484418,0
27978,19.606824,-15.476207999999998,0
27979,19.61204,-15.481681,0
27980,19.617256,-15.473471,0
27981,19.61204,-15.459785,0
27982,19.606824,-15.446098000000001,0
27983,19.601607,-15.44336,0
27984,19.606824,-15.454310999999999,0
27985,19.61204,-15.467997,0
27986,19.614648000000003,-15.484418,0
27987,19.617256,-15.487154,0
27988,19.61204,-15.489891,0
27989,19.606824,-15.492626999999999,0
27990,19.604215,-15.495364000000002,0
27991,19.604215,-15.495364000000002,0
27992,19.606824,-15.495364000000002,0
27993,19.606824,-15.4981,0
27994,19.604215,-15.4981,0
27995,19.604215,-15.492626999999999,0
27996,19.601607,-15.487154,0
27997,19.598998,-15.481681,0
27998,19.606824,-15.481681,0
27999,19.617256,-15.484418,0
28000,19.625079,-15.487154,0
28001,19.609432,-15.489891,0
28002,19.593781,-15.492626999999999,0
28003,19.578128,-15.487154,0
28004,19.583346,-15.481681,0
28005,19.585955,-15.476207999999998,0
28006,19.591173,-15.478944,0
28007,19.591173,-15.478944,0
28008,19.588564,-15.473471,0
28009,19.588564,-15.470734,0
28010,19.598998,-15.473471,0
28011,19.617256,-15.476207999999998,0
28012,19.632901999999998,-15.476207999999998,0
28013,19.640723,-15.478944,0
28014,19.643331,-15.481681,0
28015,19.648544,-15.481681,0
28016,19.653758,-15.481681,0
28017,19.658970999999998,-15.481681,0
28018,19.661578,-15.481681,0
28019,19.664184,-15.487154,0
28020,19.666791,-15.492626999999999,0
28021,19.669397,-15.492626999999999,0
28022,19.669397,-15.484418,0
28023,19.674609,-15.478944,0
28024,19.695455,-15.476207999999998,0
28025,19.71369,-15.478944,0
28026,19.729317,-15.481681,0
28027,19.729317,-15.487154,0
28028,19.729317,-15.489891,0
28029,19.739732999999998,-15.503572,0
28030,19.750148,-15.522723000000001,0
28031,19.763165,-15.541870999999999,0
28032,19.765767999999998,-15.539136,0
28033,19.765767999999998,-15.53093,0
28034,19.770974,-15.522723000000001,0
28035,19.773577,-15.522723000000001,0
28036,19.781385,-15.533665,0
28037,19.781385,-15.539136,0
28038,19.781385,-15.544606,0
28039,19.763165,-15.539136,0
28040,19.747545000000002,-15.533665,0
28041,19.726713,-15.533665,0
28042,19.726713,-15.544606,0
28043,19.724107999999998,-15.552810000000001,0
28044,19.724107999999998,-15.561015,0
28045,19.721504,-15.561015,0
28046,19.737129,-15.561015,0
28047,19.752751999999997,-15.563749,0
28048,19.765767999999998,-15.563749,0
28049,19.765767999999998,-15.569218,0
28050,19.763165,-15.571952,0
28051,19.765767999999998,-15.574686999999999,0
28052,19.765767999999998,-15.571952,0
28053,19.755354999999998,-15.571952,0
28054,19.744941,-15.571952,0
28055,19.739732999999998,-15.577421,0
28056,19.742337,-15.580155,0
28057,19.739732999999998,-15.588357,0
28058,19.731921,-15.591091,0
28059,19.731921,-15.585623000000002,0
28060,19.739732999999998,-15.577421,0
28061,19.739732999999998,-15.569218,0
28062,19.724107999999998,-15.566483999999999,0
28063,19.708479999999998,-15.563749,0
28064,19.71369,-15.563749,0
28065,19.724107999999998,-15.563749,0
28066,19.734525,-15.561015,0
28067,19.744941,-15.555545,0
28068,19.752751999999997,-15.555545,0
28069,19.763165,-15.552810000000001,0
28070,19.765767999999998,-15.552810000000001,0
28071,19.763165,-15.550076,0
28072,19.752751999999997,-15.550076,0
28073,19.729317,-15.550076,0
28074,19.71369,-15.550076,0
28075,19.70327,-15.547341000000001,0
28076,19.695455,-15.541870999999999,0
28077,19.687638,-15.541870999999999,0
28078,19.682427,-15.547341000000001,0
28079,19.685032999999997,-15.550076,0
28080,19.687638,-15.550076,0
28081,19.687638,-15.555545,0
28082,19.685032999999997,-15.563749,0
28083,19.685032999999997,-15.566483999999999,0
28084,19.687638,-15.566483999999999,0
28085,19.690244,-15.563749,0
28086,19.695455,-15.566483999999999,0
28087,19.700665,-15.574686999999999,0
28088,19.708479999999998,-15.585623000000002,0
28089,19.708479999999998,-15.582889000000002,0
28090,19.708479999999998,-15.569218,0
28091,19.708479999999998,-15.558279999999998,0
28092,19.708479999999998,-15.558279999999998,0
28093,19.711085,-15.558279999999998,0
28094,19.71369,-15.555545,0
28095,19.718899,-15.555545,0
28096,19.726713,-15.555545,0
28097,19.731921,-15.558279999999998,0
28098,19.734525,-15.563749,0
28099,19.731921,-15.566483999999999,0
28100,19.731921,-15.563749,0
28101,19.737129,-15.558279999999998,0
28102,19.739732999999998,-15.552810000000001,0
28103,19.739732999999998,-15.547341000000001,0
28104,19.737129,-15.544606,0
28105,19.729317,-15.533665,0
28106,19.718899,-15.525459,0
28107,19.708479999999998,-15.517252,0
28108,19.700665,-15.519988,0
28109,19.70327,-15.522723000000001,0
28110,19.705875,-15.522723000000001,0
28111,19.708479999999998,-15.522723000000001,0
28112,19.708479999999998,-15.525459,0
28113,19.711085,-15.525459,0
28114,19.711085,-15.522723000000001,0
28115,19.708479999999998,-15.519988,0
28116,19.708479999999998,-15.522723000000001,0
28117,19.705875,-15.525459,0
28118,19.70327,-15.528194000000001,0
28119,19.700665,-15.528194000000001,0
28120,19.695455,-15.53093,0
28121,19.687638,-15.53093,0
28122,19.677215,-15.53093,0
28123,19.672003,-15.533665,0
28124,19.685032999999997,-15.533665,0
28125,19.69806,-15.539136,0
28126,19.705875,-15.541870999999999,0
28127,19.69806,-15.53093,0
28128,19.692849,-15.517252,0
28129,19.695455,-15.517252,0
28130,19.69806,-15.53093,0
28131,19.69806,-15.541870999999999,0
28132,19.70327,-15.5364,0
28133,19.708479999999998,-15.53093,0
28134,19.716295000000002,-15.528194000000001,0
28135,19.708479999999998,-15.528194000000001,0
28136,19.69806,-15.528194000000001,0
28137,19.690244,-15.522723000000001,0
28138,19.692849,-15.514516,0
28139,19.700665,-15.514516,0
28140,19.708479999999998,-15.525459,0
28141,19.71369,-15.5364,0
28142,19.718899,-15.541870999999999,0
28143,19.721504,-15.541870999999999,0
28144,19.726713,-15.539136,0
28145,19.737129,-15.533665,0
28146,19.755354999999998,-15.53093,0
28147,19.768371,-15.533665,0
28148,19.765767999999998,-15.53093,0
28149,19.760562,-15.525459,0
28150,19.752751999999997,-15.517252,0
28151,19.750148,-15.519988,0
28152,19.747545000000002,-15.519988,0
28153,19.739732999999998,-15.519988,0
28154,19.734525,-15.525459,0
28155,19.739732999999998,-15.5364,0
28156,19.747545000000002,-15.555545,0
28157,19.755354999999998,-15.558279999999998,0
28158,19.755354999999998,-15.563749,0
28159,19.755354999999998,-15.563749,0
28160,19.760562,-15.571952,0
28161,19.768371,-15.580155,0
28162,19.77618,-15.582889000000002,0
28163,19.778782999999997,-15.582889000000002,0
28164,19.778782999999997,-15.577421,0
28165,19.77618,-15.569218,0
28166,19.77618,-15.563749,0
28167,19.768371,-15.558279999999998,0
28168,19.760562,-15.555545,0
28169,19.750148,-15.552810000000001,0
28170,19.750148,-15.555545,0
28171,19.750148,-15.558279999999998,0
28172,19.752751999999997,-15.566483999999999,0
28173,19.760562,-15.569218,0
28174,19.768371,-15.571952,0
28175,19.77618,-15.580155,0
28176,19.781385,-15.591091,0
28177,19.781385,-15.602025,0
28178,19.778782999999997,-15.602025,0
28179,19.778782999999997,-15.599292000000002,0
28180,19.778782999999997,-15.599292000000002,0
28181,19.778782999999997,-15.596557999999998,0
28182,19.770974,-15.596557999999998,0
28183,19.765767999999998,-15.596557999999998,0
28184,19.752751999999997,-15.599292000000002,0
28185,19.744941,-15.599292000000002,0
28186,19.739732999999998,-15.602025,0
28187,19.742337,-15.602025,0
28188,19.747545000000002,-15.604759,0
28189,19.752751999999997,-15.604759,0
28190,19.765767999999998,-15.602025,0
28191,19.773577,-15.593824,0
28192,19.768371,-15.582889000000002,0
28193,19.755354999999998,-15.574686999999999,0
28194,19.744941,-15.574686999999999,0
28195,19.750148,-15.574686999999999,0
28196,19.750148,-15.571952,0
28197,19.744941,-15.563749,0
28198,19.737129,-15.555545,0
28199,19.734525,-15.552810000000001,0
28200,19.734525,-15.550076,0
28201,19.742337,-15.550076,0
28202,19.747545000000002,-15.555545,0
28203,19.752751999999997,-15.563749,0
28204,19.750148,-15.574686999999999,0
28205,19.747545000000002,-15.574686999999999,0
28206,19.765767999999998,-15.574686999999999,0
28207,19.78659,-15.577421,0
28208,19.807406,-15.580155,0
28209,19.810008,-15.580155,0
28210,19.81261,-15.580155,0
28211,19.815210999999998,-15.580155,0
28212,19.81261,-15.580155,0
28213,19.799601000000003,-15.582889000000002,0
28214,19.78659,-15.582889000000002,0
28215,19.770974,-15.580155,0
28216,19.768371,-15.580155,0
28217,19.765767999999998,-15.582889000000002,0
28218,19.768371,-15.585623000000002,0
28219,19.783988,-15.593824,0
28220,19.796999,-15.602025,0
28221,19.807406,-15.607492,0
28222,19.807406,-15.610225,0
28223,19.804804999999998,-15.610225,0
28224,19.807406,-15.610225,0
28225,19.807406,-15.607492,0
28226,19.807406,-15.604759,0
28227,19.802203,-15.591091,0
28228,19.810008,-15.580155,0
28229,19.823014999999998,-15.574686999999999,0
28230,19.83602,-15.580155,0
28231,19.833419,-15.585623000000002,0
28232,19.833419,-15.585623000000002,0
28233,19.830818,-15.588357,0
28234,19.830818,-15.599292000000002,0
28235,19.828217000000002,-15.610225,0
28236,19.83602,-15.615692000000001,0
28237,19.841221,-15.612957999999999,0
28238,19.846422,-15.612957999999999,0
28239,19.846422,-15.604759,0
28240,19.843822,-15.596557999999998,0
28241,19.841221,-15.588357,0
28242,19.843822,-15.582889000000002,0
28243,19.846422,-15.580155,0
28244,19.849023000000003,-15.585623000000002,0
28245,19.846422,-15.593824,0
28246,19.849023000000003,-15.602025,0
28247,19.843822,-15.599292000000002,0
28248,19.83602,-15.599292000000002,0
28249,19.830818,-15.602025,0
28250,19.833419,-15.604759,0
28251,19.833419,-15.604759,0
28252,19.83602,-15.602025,0
28253,19.830818,-15.599292000000002,0
28254,19.825616,-15.599292000000002,0
28255,19.820414000000003,-15.602025,0
28256,19.820414000000003,-15.602025,0
28257,19.820414000000003,-15.602025,0
28258,19.820414000000003,-15.602025,0
28259,19.825616,-15.602025,0
28260,19.830818,-15.604759,0
28261,19.830818,-15.591091,0
28262,19.828217000000002,-15.580155,0
28263,19.828217000000002,-15.569218,0
28264,19.833419,-15.571952,0
28265,19.838621,-15.577421,0
28266,19.833419,-15.582889000000002,0
28267,19.823014999999998,-15.591091,0
28268,19.81261,-15.588357,0
28269,19.810008,-15.588357,0
28270,19.810008,-15.588357,0
28271,19.817813,-15.591091,0
28272,19.828217000000002,-15.582889000000002,0
28273,19.830818,-15.577421,0
28274,19.830818,-15.571952,0
28275,19.828217000000002,-15.574686999999999,0
28276,19.820414000000003,-15.577421,0
28277,19.807406,-15.577421,0
28278,19.799601000000003,-15.577421,0
28279,19.802203,-15.574686999999999,0
28280,19.807406,-15.569218,0
28281,19.810008,-15.563749,0
28282,19.815210999999998,-15.558279999999998,0
28283,19.817813,-15.552810000000001,0
28284,19.817813,-15.550076,0
28285,19.815210999999998,-15.550076,0
28286,19.810008,-15.555545,0
28287,19.807406,-15.561015,0
28288,19.807406,-15.563749,0
28289,19.81261,-15.563749,0
28290,19.817813,-15.561015,0
28291,19.825616,-15.561015,0
28292,19.833419,-15.558279999999998,0
28293,19.83602,-15.550076,0
28294,19.83602,-15.539136,0
28295,19.823014999999998,-15.533665,0
28296,19.810008,-15.5364,0
28297,19.799601000000003,-15.539136,0
28298,19.815210999999998,-15.539136,0
28299,19.830818,-15.539136,0
28300,19.849023000000003,-15.5364,0
28301,19.849023000000003,-15.533665,0
28302,19.83602,-15.525459,0
28303,19.817813,-15.517252,0
28304,19.81261,-15.506307999999999,0
28305,19.825616,-15.506307999999999,0
28306,19.838621,-15.503572,0
28307,19.830818,-15.503572,0
28308,19.823014999999998,-15.503572,0
28309,19.810008,-15.503572,0
28310,19.807406,-15.500835999999998,0
28311,19.804804999999998,-15.500835999999998,0
28312,19.81261,-15.4981,0
28313,19.820414000000003,-15.500835999999998,0
28314,19.823014999999998,-15.500835999999998,0
28315,19.817813,-15.500835999999998,0
28316,19.81261,-15.495364000000002,0
28317,19.810008,-15.492626999999999,0
28318,19.81261,-15.492626999999999,0
28319,19.815210999999998,-15.495364000000002,0
28320,19.820414000000003,-15.4981,0
28321,19.820414000000003,-15.500835999999998,0
28322,19.820414000000003,-15.500835999999998,0
28323,19.815210999999998,-15.500835999999998,0
28324,19.810008,-15.487154,0
28325,19.802203,-15.473471,0
28326,19.799601000000003,-15.473471,0
28327,19.804804999999998,-15.484418,0
28328,19.810008,-15.495364000000002,0
28329,19.802203,-15.4981,0
28330,19.789192,-15.500835999999998,0
28331,19.77618,-15.495364000000002,0
28332,19.781385,-15.487154,0
28333,19.78659,-15.478944,0
28334,19.794397,-15.476207999999998,0
28335,19.794397,-15.470734,0
28336,19.77618,-15.46526,0
28337,19.757959,-15.459785,0
28338,19.747545000000002,-15.457048,0
28339,19.760562,-15.462523000000001,0
28340,19.77618,-15.473471,0
28341,19.78659,-15.481681,0
28342,19.789192,-15.489891,0
28343,19.789192,-15.492626999999999,0
28344,19.78659,-15.495364000000002,0
28345,19.789192,-15.492626999999999,0
28346,19.791795,-15.487154,0
28347,19.794397,-15.481681,0
28348,19.796999,-15.478944,0
28349,19.802203,-15.478944,0
28350,19.810008,-15.481681,0
28351,19.81261,-15.487154,0
28352,19.81261,-15.492626999999999,0
28353,19.81261,-15.4981,0
28354,19.81261,-15.4981,0
28355,19.81261,-15.492626999999999,0
28356,19.794397,-15.476207999999998,0
28357,19.726713,-15.462523000000001,0
28358,19.591173,-15.457048,0
28359,19.376972,-15.451573000000002,0
28360,19.135977,-15.446098000000001,0
28361,18.839008,-15.394070000000001,0
28362,18.474909,-15.336535000000001,0
28363,18.034879,-15.232344,0
28364,17.563256,-15.09784,0
28365,17.070362,-14.91365,0
28366,16.577551,-14.674007000000001,0
28367,16.082203,-14.455944,0
28368,15.617092999999999,-14.226379000000001,0
28369,15.144385,-14.037951999999999,0
28370,14.633792000000001,-13.790867,0
28371,14.153978,-13.526546,0
28372,13.638825,-13.230926,0
28373,13.210588000000001,-12.984958,0
28374,12.747295,-12.702053999999999,0
28375,12.335608,-12.410086999999999,0
28376,11.933877,-12.106196,0
28377,11.519664,-11.869357,0
28378,11.098567,-11.637758999999999,0
28379,10.66206,-11.391617,0
28380,10.255607000000001,-11.133702,0
28381,9.870932,-10.915108,0
28382,9.508229,-10.693346,0
28383,9.207774,-10.468411,0
28384,8.938360000000001,-10.268828,0
28385,8.717372,-10.077562,0
28386,8.504748,-9.886069,0
28387,8.352317,-9.648537,0
28388,8.165211,-9.39633,0
28389,7.977930000000001,-9.186833,0
28390,7.726992999999999,-8.959838000000001,0
28391,7.487315,-8.764222,0
28392,7.2444809999999995,-8.513649000000001,0
28393,7.001385000000001,-8.314684,0
28394,6.798610000000001,-8.127069,0
28395,6.557957000000001,-7.959510000000001,0
28396,6.404164,-7.759994,0
28397,6.267704,-7.560289,0
28398,6.224138,-7.337211,0
28399,6.160228,-7.145823,0
28400,6.110832,-7.003628,0
28401,6.061427,-6.907814999999999,0
28402,6.017827,-6.8439179999999995,0
28403,5.9771279999999996,-6.727697999999999,0
28404,5.948053,-6.649217999999999,0
28405,5.9567760000000005,-6.582345,0
28406,5.974221,-6.538722,0
28407,6.032362,-6.498001,0
28408,6.084678,-6.445635,0
28409,6.160228,-6.428177,0
28410,6.235755999999999,-6.416538,0
28411,6.325781,-6.422358,0
28412,6.412872,-6.428177,0
28413,6.453504,-6.431087000000001,0
28414,6.488326,-6.431087000000001,0
28415,6.502834,-6.460182,0
28416,6.5144400000000005,-6.489274,0
28417,6.5144400000000005,-6.521271,0
28418,6.4912279999999996,-6.573621000000001,0
28419,6.412872,-6.623052,0
28420,6.325781,-6.6811940000000005,0
28421,6.232851999999999,-6.692821,0
28422,6.18347,-6.710260000000001,0
28423,6.136984,-6.713166,0
28424,6.113738,-6.695727000000001,0
28425,6.096302,-6.672474,0
28426,6.09049,-6.643403,0
28427,6.11955,-6.637589,0
28428,6.154417,-6.631774000000001,0
28429,6.203804,-6.602699,0
28430,6.221233,-6.5707130000000005,0
28431,6.258991,-6.529997,0
28432,6.279319999999999,-6.512544999999999,0
28433,6.273512,-6.492183,0
28434,6.235755999999999,-6.483455999999999,0
28435,6.19509,-6.4776370000000005,0
28436,6.1805639999999995,-6.471819,0
28437,6.1805639999999995,-6.466001,0
28438,6.18347,-6.463091,0
28439,6.186375,-6.466001,0
28440,6.18347,-6.471819,0
28441,6.151511,-6.4805470000000005,0
28442,6.122455,-6.503818,0
28443,6.099208,-6.521271,0
28444,6.110832,-6.538722,0
28445,6.11955,-6.538722,0
28446,6.125361,-6.538722,0
28447,6.160228,-6.538722,0
28448,6.18928,-6.527088,0
28449,6.215424,-6.50091,0
28450,6.209614,-6.471819,0
28451,6.215424,-6.457273000000001,0
28452,6.227042,-6.466001,0
28453,6.227042,-6.4776370000000005,0
28454,6.212519,-6.486365,0
28455,6.2009,-6.486365,0
28456,6.197995,-6.483455999999999,0
28457,6.197995,-6.483455999999999,0
28458,6.186375,-6.483455999999999,0
28459,6.177658999999999,-6.492183,0
28460,6.171849,-6.498001,0
28461,6.171849,-6.506727,0
28462,6.177658999999999,-6.506727,0
28463,6.18347,-6.509636,0
28464,6.186375,-6.515453,0
28465,6.1805639999999995,-6.521271,0
28466,6.163133,-6.524179,0
28467,6.131173,-6.512544999999999,0
28468,6.102114,-6.495092,0
28469,6.10502,-6.474728,0
28470,6.11955,-6.46891,0
28471,6.131173,-6.463091,0
28472,6.122455,-6.457273000000001,0
28473,6.113738,-6.454363,0
28474,6.116644,-6.454363,0
28475,6.11955,-6.454363,0
28476,6.116644,-6.454363,0
28477,6.113738,-6.463091,0
28478,6.113738,-6.466001,0
28479,6.122455,-6.46891,0
28480,6.125361,-6.448544,0
28481,6.125361,-6.431087000000001,0
28482,6.125361,-6.416538,0
28483,6.128267,-6.410718,0
28484,6.131173,-6.4048989999999995,0
28485,6.131173,-6.410718,0
28486,6.131173,-6.419448,0
28487,6.11955,-6.419448,0
28488,6.110832,-6.407808999999999,0
28489,6.107926,-6.390348,0
28490,6.116644,-6.3787080000000005,0
28491,6.125361,-6.3816180000000005,0
28492,6.122455,-6.393258,0
28493,6.11955,-6.4048989999999995,0
28494,6.116644,-6.407808999999999,0
28495,6.113738,-6.413628,0
28496,6.110832,-6.422358,0
28497,6.107926,-6.433997,0
28498,6.110832,-6.436906,0
28499,6.107926,-6.442725,0
28500,6.102114,-6.442725,0
28501,6.093396,-6.442725,0
28502,6.081772,-6.445635,0
28503,6.078865,-6.451454,0
28504,6.081772,-6.457273000000001,0
28505,6.087584,-6.457273000000001,0
28506,6.093396,-6.448544,0
28507,6.09049,-6.425268,0
28508,6.087584,-6.410718,0
28509,6.084678,-6.401989,0
28510,6.081772,-6.401989,0
28511,6.073053,-6.396169,0
28512,6.061427,-6.393258,0
28513,6.049801,-6.393258,0
28514,6.049801,-6.393258,0
28515,6.046895,-6.3787080000000005,0
28516,6.046895,-6.369977,0
28517,6.043988,-6.367066,0
28518,6.043988,-6.369977,0
28519,6.043988,-6.369977,0
28520,6.026548,-6.3641559999999995,0
28521,6.009107,-6.361244999999999,0
28522,5.994571,-6.369977,0
28523,6.000386,-6.375797,0
28524,6.0062,-6.3787080000000005,0
28525,6.003293,-6.369977,0
28526,6.000386,-6.3641559999999995,0
28527,5.997478,-6.361244999999999,0
28528,6.000386,-6.358335,0
28529,6.003293,-6.361244999999999,0
28530,6.009107,-6.367066,0
28531,6.0062,-6.375797,0
28532,5.997478,-6.3787080000000005,0
28533,5.991664,-6.3787080000000005,0
28534,5.98585,-6.375797,0
28535,5.971312999999999,-6.375797,0
28536,5.9567760000000005,-6.375797,0
28537,5.942238,-6.372887,0
28538,5.942238,-6.372887,0
28539,5.942238,-6.369977,0
28540,5.93933,-6.367066,0
28541,5.930607,-6.3641559999999995,0
28542,5.924791,-6.3641559999999995,0
28543,5.927699,-6.361244999999999,0
28544,5.936422,-6.358335,0
28545,5.933515,-6.349603,0
28546,5.924791,-6.329228,0
28547,5.916067,-6.311763,0
28548,5.921883,-6.303029,0
28549,5.927699,-6.305941000000001,0
28550,5.933515,-6.305941000000001,0
28551,5.93933,-6.308852,0
28552,5.945145,-6.308852,0
28553,5.953868,-6.314674,0
28554,5.965498,-6.317585,0
28555,5.974221,-6.317585,0
28556,5.974221,-6.314674,0
28557,5.971312999999999,-6.308852,0
28558,5.971312999999999,-6.303029,0
28559,5.971312999999999,-6.305941000000001,0
28560,5.974221,-6.311763,0
28561,5.98585,-6.317585,0
28562,5.997478,-6.317585,0
28563,6.012014,-6.317585,0
28564,6.014921,-6.297207,0
28565,6.014921,-6.276828,0
28566,6.009107,-6.259359,0
28567,6.0062,-6.265182,0
28568,6.009107,-6.2564470000000005,0
28569,6.014921,-6.238976999999999,0
28570,6.017827,-6.2215050000000005,0
28571,6.014921,-6.238976999999999,0
28572,6.012014,-6.259359,0
28573,6.012014,-6.279739,0
28574,6.009107,-6.279739,0
28575,6.0062,-6.282651,0
28576,6.012014,-6.291385,0
28577,6.020734,-6.297207,0
28578,6.0236410000000005,-6.300118,0
28579,6.020734,-6.297207,0
28580,6.017827,-6.303029,0
28581,6.017827,-6.308852,0
28582,6.0294550000000005,-6.311763,0
28583,6.043988,-6.308852,0
28584,6.043988,-6.305941000000001,0
28585,6.0294550000000005,-6.303029,0
28586,6.014921,-6.288473000000001,0
28587,6.014921,-6.276828,0
28588,6.012014,-6.2680940000000005,0
28589,6.009107,-6.273917,0
28590,6.0062,-6.279739,0
28591,6.012014,-6.305941000000001,0
28592,6.020734,-6.329228,0
28593,6.0294550000000005,-6.332139,0
28594,6.026548,-6.308852,0
28595,6.0236410000000005,-6.288473000000001,0
28596,6.020734,-6.291385,0
28597,6.012014,-6.291385,0
28598,6.0062,-6.288473000000001,0
28599,6.009107,-6.288473000000001,0
28600,6.014921,-6.2855620000000005,0
28601,6.017827,-6.2855620000000005,0
28602,6.017827,-6.2855620000000005,0
28603,6.0236410000000005,-6.291385,0
28604,6.026548,-6.297207,0
28605,6.020734,-6.303029,0
28606,6.014921,-6.305941000000001,0
28607,6.020734,-6.308852,0
28608,6.0294550000000005,-6.308852,0
28609,6.041082,-6.297207,0
28610,6.041082,-6.2855620000000005,0
28611,6.046895,-6.273917,0
28612,6.052708,-6.279739,0
28613,6.055614,-6.288473000000001,0
28614,6.046895,-6.288473000000001,0
28615,6.041082,-6.282651,0
28616,6.038175,-6.2855620000000005,0
28617,6.038175,-6.291385,0
28618,6.041082,-6.300118,0
28619,6.038175,-6.297207,0
28620,6.043988,-6.297207,0
28621,6.052708,-6.297207,0
28622,6.058521,-6.288473000000001,0
28623,6.058521,-6.279739,0
28624,6.055614,-6.282651,0
28625,6.046895,-6.300118,0
28626,6.041082,-6.314674,0
28627,6.032362,-6.314674,0
28628,6.038175,-6.314674,0
28629,6.046895,-6.317585,0
28630,6.041082,-6.320496,0
28631,6.0294550000000005,-6.320496,0
28632,6.020734,-6.317585,0
28633,6.0236410000000005,-6.317585,0
28634,6.032362,-6.320496,0
28635,6.038175,-6.3263169999999995,0
28636,6.046895,-6.332139,0
28637,6.052708,-6.33505,0
28638,6.035268,-6.337961,0
28639,6.017827,-6.337961,0
28640,6.000386,-6.3263169999999995,0
28641,6.000386,-6.317585,0
28642,6.009107,-6.305941000000001,0
28643,6.009107,-6.305941000000001,0
28644,6.0062,-6.308852,0
28645,5.997478,-6.308852,0
28646,5.997478,-6.308852,0
28647,6.000386,-6.308852,0
28648,6.009107,-6.308852,0
28649,6.020734,-6.308852,0
28650,6.0294550000000005,-6.314674,0
28651,6.0294550000000005,-6.317585,0
28652,6.0236410000000005,-6.320496,0
28653,6.017827,-6.323405999999999,0
28654,6.000386,-6.329228,0
28655,5.980035,-6.332139,0
28656,5.9771279999999996,-6.3263169999999995,0
28657,5.994571,-6.3263169999999995,0
28658,6.009107,-6.320496,0
28659,6.0062,-6.317585,0
28660,6.003293,-6.311763,0
28661,6.0062,-6.303029,0
28662,6.012014,-6.294296,0
28663,6.014921,-6.282651,0
28664,6.017827,-6.291385,0
28665,6.014921,-6.300118,0
28666,6.009107,-6.317585,0
28667,5.997478,-6.3263169999999995,0
28668,5.991664,-6.33505,0
28669,5.988757,-6.33505,0
28670,5.982943,-6.337961,0
28671,5.980035,-6.340871,0
28672,5.9771279999999996,-6.340871,0
28673,5.980035,-6.332139,0
28674,5.982943,-6.3263169999999995,0
28675,5.982943,-6.317585,0
28676,5.991664,-6.317585,0
28677,5.994571,-6.314674,0
28678,5.997478,-6.311763,0
28679,5.988757,-6.308852,0
28680,5.982943,-6.308852,0
28681,5.988757,-6.308852,0
28682,5.997478,-6.323405999999999,0
28683,5.991664,-6.33505,0
28684,5.9771279999999996,-6.346693,0
28685,5.965498,-6.349603,0
28686,5.971312999999999,-6.352514,0
28687,5.974221,-6.355424,0
28688,5.971312999999999,-6.358335,0
28689,5.971312999999999,-6.361244999999999,0
28690,5.974221,-6.367066,0
28691,5.9771279999999996,-6.367066,0
28692,5.9771279999999996,-6.367066,0
28693,5.980035,-6.369977,0
28694,5.9771279999999996,-6.355424,0
28695,5.974221,-6.337961,0
28696,5.974221,-6.340871,0
28697,5.974221,-6.358335,0
28698,5.980035,-6.3816180000000005,0
28699,5.98585,-6.3845279999999995,0
28700,6.003293,-6.390348,0
28701,6.017827,-6.390348,0
28702,6.035268,-6.393258,0
28703,6.043988,-6.3845279999999995,0
28704,6.035268,-6.375797,0
28705,6.020734,-6.369977,0
28706,6.014921,-6.369977,0
28707,6.026548,-6.372887,0
28708,6.035268,-6.375797,0
28709,6.035268,-6.3845279999999995,0
28710,6.017827,-6.390348,0
28711,5.997478,-6.396169,0
28712,5.9771279999999996,-6.4048989999999995,0
